SMILES,Docked_SMILES,Score
CS(=O)(=O)NC1=NN=C2N1C=C(C(=C2)COC3=CC(=CC(=C3)Cl)Cl)C4CC4,CS(=O)(=O)Nc1nnc2cc(COc3cc(Cl)cc(Cl)c3)c(C3CC3)cn12,-8.9
CC1=C(C=C(C=C1)NC(=O)C2=CC(=CC=C2)C(F)(F)F)C3=CN(C(=O)C(=C3)N4CCOCC4)C,Cc1ccc(NC(=O)c2cccc(C(F)(F)F)c2)cc1-c1cc(N2CCOCC2)c(=O)n(C)c1,-9.1
C1CCC(CC1)OC(=O)CC(C(=O)O)NC(=O)OCC2C3=CC=CC=C3C4=CC=CC=C24,O=C(CC(NC(=O)OCC1c2ccccc2-c2ccccc21)C(=O)O)OC1CCCCC1,-8.5
C[C@@H]1COCCN1C2=NC(=NC3=C2NC(=N3)C4=C5C=CNC5=CC=C4)N6CCOC[C@H]6C,C[C@@H]1COCCN1c1nc(N2CCOC[C@H]2C)c2[nH]c(-c3cccc4[nH]ccc34)nc2n1,-9.6
CCN1CCN(CC1)CC2=C(C=C(C=C2)NC3=NC=C4C(=N3)N(C5=CC=CC=C5C(=O)N4C)C)C(F)(F)F,CCN1CCN(Cc2ccc(Nc3ncc4c(n3)N(C)c3ccccc3C(=O)N4C)cc2C(F)(F)F)CC1,-7.9
CN1CCN(CC1)C2=CC(=C(C=C2)OC(F)(F)F)NC3=NC=C4CCC5=C(C4=N3)N(N=C5C(=O)N)C=C,C=Cn1nc(C(N)=O)c2c1-c1nc(Nc3cc(N4CCN(C)CC4)ccc3OC(F)(F)F)ncc1CC2,-9.1
CC1=CC=C(C=C1)C2=C(N(C3=NC=NC(=C23)N)CCCO)/C=C(\C#N)/C(=O)NC(C)C,Cc1ccc(-c2c(/C=C(\C#N)C(=O)NC(C)C)n(CCCO)c3ncnc(N)c23)cc1,-7.2
CC1=CC=C(C=C1)C2=C(N(C3=NC=NC(=C23)N)CCCO)/C=C(\C#N)/C(=O)OC(C)(C)C,Cc1ccc(-c2c(/C=C(\C#N)C(=O)OC(C)(C)C)n(CCCO)c3ncnc(N)c23)cc1,-7
CC(C)(C)OC(=O)N1CCC(CC1)[C@H](C(=O)O)NS(=O)(=O)C2=CC=C(S2)C3=CC=C(C=C3)N(C)C,CN(C)c1ccc(-c2ccc(S(=O)(=O)N[C@@H](C(=O)O)C3CCN(C(=O)OC(C)(C)C)CC3)s2)cc1,-7.4
CN1C(CN(C1=O)C2=NC=CC=N2)C(=O)NCC3=C(C(=CC=C3)C(F)(F)F)Cl,CN1C(=O)N(c2ncccn2)CC1C(=O)NCc1cccc(C(F)(F)F)c1Cl,-8.6
C1=CC(=CC=C1CN2C=C(N=N2)C(=O)/C=C/C3=CC=C(C=C3)[N+](=O)[O-])[N+](=O)[O-],O=C(/C=C/c1ccc([N+](=O)[O-])cc1)c1cn(Cc2ccc([N+](=O)[O-])cc2)nn1,-8.6
COC1=CC(=C(C=C1NC(=O)CN2C3=CC=CC=C3C(=O)N(C2=O)CC(=O)O)Cl)OC,COc1cc(OC)c(NC(=O)Cn2c(=O)n(CC(=O)O)c(=O)c3ccccc32)cc1Cl,-8.4
C[C@]12CCC3C([C@@H]1CCC2=O)CC=C4[C@@]3(CC[C@@H](C4)O)C,C[C@]12CC[C@H](O)CC1=CCC1C2CC[C@]2(C)C(=O)CC[C@@H]12,-7.4
CC1=CC=C(C=C1)C2=C(N(C3=NC=NC(=C23)N)CCCO)/C=C/C(=O)OC,COC(=O)/C=C/c1c(-c2ccc(C)cc2)c2c(N)ncnc2n1CCCO,-7.2
CNC1=NC=C2C=C(C(=O)N(C2=N1)CCN(C)C3CN(C3)C(=O)C=C)C4=C(C(=CC(=C4Cl)OC)OC)Cl,C=CC(=O)N1CC(N(C)CCn2c(=O)c(-c3c(Cl)c(OC)cc(OC)c3Cl)cc3cnc(NC)nc32)C1,-7
C[C@@]1(CCC[C@@H]1NC(=O)C2=CC=CC=C2C3=NC=CC=N3)NC4=NC=C(N=C4)C(F)(F)F,C[C@]1(Nc2cnc(C(F)(F)F)cn2)CCC[C@@H]1NC(=O)c1ccccc1-c1ncccn1,-9
C1CC2CNC(CC2CC1CN3CC(CC3C(=O)O)(F)F)C(=O)O,O=C(O)C1CC2CC(CN3CC(F)(F)CC3C(=O)O)CCC2CN1,-9
C[C@@]1(CCC[C@@H]1NC(=O)C2=C(C=CC(=C2)Cl)N3N=CC=N3)NC4=NC=C(N=C4)C(F)(F)F,C[C@]1(Nc2cnc(C(F)(F)F)cn2)CCC[C@@H]1NC(=O)c1cc(Cl)ccc1-n1nccn1,-7.8
CCCCCCCCCC(=O)NC(CN1CCOCC1)[C@@H](C2=CC=CC=C2)O,CCCCCCCCCC(=O)NC(CN1CCOCC1)[C@H](O)c1ccccc1,-6
CC(C)C(=O)OC/C/1=C\[C@@H]2[C@@H](CC(=O)/C(=C/CC1)/CO)C(=C)C(=O)O2,C=C1C(=O)O[C@@H]2/C=C(\COC(=O)C(C)C)CC/C=C(\CO)C(=O)C[C@@H]12,-8
CCN1C2=C(C(=O)N(C1=O)CC)N(C(=N2)C=CC3=CC(=C(C=C3)OC)OC)C,CCn1c(=O)c2c(nc(C=Cc3ccc(OC)c(OC)c3)n2C)n(CC)c1=O,-6.8
CO/N=C/1\C2=CC=CC=C2N=C1C3=C(NC4=CC=CC=C43)O,CO/N=C1/C(c2c(O)[nH]c3ccccc23)=Nc2ccccc21,-8.4
CCCCCCCCCCCCCCOP(=O)([O-])OC(CC(=O)O)C[N+](C)(C)C,CCCCCCCCCCCCCCOP(=O)([O-])OC(CC(=O)O)C[N+](C)(C)C,-6.4
CCCCCC1=C2C(=C(C=C1O)O)C(=O)C[C@H](O2)C3=CC=C(C=C3)O,CCCCCc1c(O)cc(O)c2c1O[C@H](c1ccc(O)cc1)CC2=O,-7.2
C1=CC=C(C=C1)CCNC(=S)NC2=NC(=CS2)C#N,N#Cc1csc(NC(=S)NCCc2ccccc2)n1,-7.4
CN(C1=CC=C(C=C1)NC(=O)NCCN2CCOCC2)C3=NC(=NC=C3)NC4=CC=C(C=C4)CS(=O)(=O)C,CN(c1ccc(NC(=O)NCCN2CCOCC2)cc1)c1ccnc(Nc2ccc(CS(C)(=O)=O)cc2)n1,-8.9
CC1(C=CC2=C(O1)C=CC(=C2O)C(=O)C=CC3=CC=CS3)C,CC1(C)C=Cc2c(ccc(C(=O)C=Cc3cccs3)c2O)O1,-7.5
CC1(CC2=C(C(=O)C1)C(C3=C(NN=C3N2)C(F)(F)F)(C)C4=CC=CC=C4)C,CC1(C)CC(=O)C2=C(C1)Nc1n[nH]c(C(F)(F)F)c1C2(C)c1ccccc1,-7.5
CC1(CC2=C(C(C3=C(NN=C3N2)C(F)(F)F)C4=CC=CC=C4OC)C(=O)C1)C,COc1ccccc1C1C2=C(CC(C)(C)CC2=O)Nc2n[nH]c(C(F)(F)F)c21,-8.2
CCO[P@@]1(=O)C2=C(C=CC(=C2)NS(=O)(=O)C)NC(=N1)C3=C([C@@H](N(C3=O)CCC(C)(C)C)C(C)(C)C)O,CCO[P@]1(=O)N=C(C2=C(O)[C@H](C(C)(C)C)N(CCC(C)(C)C)C2=O)Nc2ccc(NS(C)(=O)=O)cc21,-6.9
CN(C)CCC(C1=CC=C(C=C1)F)OC2=CC=CC3=C2OCO3,CN(C)CCC(Oc1cccc2c1OCO2)c1ccc(F)cc1,-7.7
C1CC1N2C=C(N=N2)C(=O)NC3CN(C3)CC4=CN(N=C4)CC5=CC=C(C=C5)Cl,O=C(NC1CN(Cc2cnn(Cc3ccc(Cl)cc3)c2)C1)c1cn(C2CC2)nn1,-8
C1CN([C@@H]2[C@H]1N([C@@]3([C@H]2C4=CC(=CC=C4)Cl)C5=C(C=C(C=C5)Cl)NC3=O)CC6CC6)CC(=O)O,O=C(O)CN1CC[C@H]2[C@@H]1[C@H](c1cccc(Cl)c1)[C@]1(C(=O)Nc3cc(Cl)ccc31)N2CC1CC1,-8.5
C[C@@]12CC[C@H]([C@@]([C@H]1CCC(=C)[C@H]2C/C=C/3\C(COC3=O)O)(C)CO)O,C=C1CC[C@@H]2[C@](C)(CO)[C@H](O)CC[C@@]2(C)[C@@H]1C/C=C1/C(=O)OCC1O,-7.1
CC1(CN2C=C(N=C2O1)[N+](=O)[O-])COC3=CC=C(C=C3)N4CCC(CC4)OC5=CC=C(C=C5)OC(F)(F)F,CC1(COc2ccc(N3CCC(Oc4ccc(OC(F)(F)F)cc4)CC3)cc2)Cn2cc([N+](=O)[O-])nc2O1,-8.5
CC[C@@](C1=CN(N=N1)CC2=CC3=C(C=C2)C(=CC(=N3)C(=O)N)C4=NC=C(C=C4)F)(C(F)(F)F)O,CC[C@@](O)(c1cn(Cc2ccc3c(-c4ccc(F)cn4)cc(C(N)=O)nc3c2)nn1)C(F)(F)F,-8.3
CN1C=C(C=N1)C2=CC(=NC3=C2C=CC(=C3)CN4CCO[C@H](C4)C(F)(F)F)C(=O)N,Cn1cc(-c2cc(C(N)=O)nc3cc(CN4CCO[C@@H](C(F)(F)F)C4)ccc23)cn1,-8.6
CN1C=C(C=N1)C2=CC(=NC3=C2C=CC(=C3F)CN4CCO[C@@H](C4)C(F)(F)F)C(=O)N,Cn1cc(-c2cc(C(N)=O)nc3c(F)c(CN4CCO[C@H](C(F)(F)F)C4)ccc23)cn1,-8.6
COC1=CC=C(C=C1)NC(=S)NCCN2CCN(CC2)C(=S)NC3=CC=C(C=C3)OC,COc1ccc(NC(=S)NCCN2CCN(C(=S)Nc3ccc(OC)cc3)CC2)cc1,-6.4
CC1=C(C2=C(C=C1O)O[C@@H](CC2=O)C3=CC=C(C=C3)O)O,Cc1c(O)cc2c(c1O)C(=O)C[C@@H](c1ccc(O)cc1)O2,-8.7
CC1=C(C(=CC=C1)Cl)C(=O)NCC(C2=CN=CS2)N3CCC(CC3)(F)F,Cc1cccc(Cl)c1C(=O)NCC(c1cncs1)N1CCC(F)(F)CC1,-7.7
CCC1(COC(=N1)C2=NC=C(C(=C2)OCC3CC3)C4CC4)CC,CCC1(CC)COC(c2cc(OCC3CC3)c(C3CC3)cn2)=N1,-6.7
COC1=CC=CC=C1NC(=S)NCCN2CCN(CC2)C(=S)NC3=CC=CC=C3OC,COc1ccccc1NC(=S)NCCN1CCN(C(=S)Nc2ccccc2OC)CC1,-6.5
CCC1=NC2=C(C=C(C(=C2)F)/C=C/C(=O)NO)C(=O)N1CCC3=CC=CC=C3,CCc1nc2cc(F)c(/C=C/C(=O)NO)cc2c(=O)n1CCc1ccccc1,-8.8
C=CS(=O)(=O)N1CCC(CC1)CNC2=NC=NC(=C2C3=CC=C(C=C3)OC4=CC=CC=C4)N,C=CS(=O)(=O)N1CCC(CNc2ncnc(N)c2-c2ccc(Oc3ccccc3)cc2)CC1,-9.3
C1COC[C@@H]1CNC(=O)C2=CC=C(C=C2)NC(=O)N3CC4=CC=CC=C4C3,O=C(NC[C@@H]1CCOC1)c1ccc(NC(=O)N2Cc3ccccc3C2)cc1,-8.1
CN1C2=CC=CC=C2C(=C(C1=O)C(=O)NCCC3=CC=CC=C3)O,Cn1c(=O)c(C(=O)NCCc2ccccc2)c(O)c2ccccc21,-8.4
C=CCOC1=CC2=C(C=C1)C=C(C=C2)C3=NN(C4=NC=NC(=C34)N)CC5CCNCC5,C=CCOc1ccc2cc(-c3nn(CC4CCNCC4)c4ncnc(N)c34)ccc2c1,-8.5
CCCCNC(=O)C[C@@H]([C@H](CC(C)C)NC(=O)[C@H](C(C)CC)NC(=O)COC1=CC2=CC=CC=C2C=C1)O,CCCCNC(=O)C[C@H](O)[C@H](CC(C)C)NC(=O)[C@@H](NC(=O)COc1ccc2ccccc2c1)C(C)CC,-7.6
C1=CC(=CC(=C1)OC(C(F)F)(F)F)/C=C\2/C(=O)NC(=O)S2,O=C1NC(=O)/C(=C/c2cccc(OC(F)(F)C(F)F)c2)S1,-8.3
C[C@H](C1=CC=C(C=C1)OS(=O)(=O)C(F)(F)F)NC(=O)CCCN2CCCCC2,C[C@@H](NC(=O)CCCN1CCCCC1)c1ccc(OS(=O)(=O)C(F)(F)F)cc1,-7.8
CCN1CCN(CC1)CC2=CN=C(C(=C2)C)C3=CC=C(C=C3)C(=O)NC4=CC=CC=C4N,CCN1CCN(Cc2cnc(-c3ccc(C(=O)Nc4ccccc4N)cc3)c(C)c2)CC1,-8.7
C1C(C(=O)N(C1=O)C2=CC(=CC(=C2)Cl)Cl)SC3=NN=NN3C4=CC=CC=C4,O=C1CC(Sc2nnnn2-c2ccccc2)C(=O)N1c1cc(Cl)cc(Cl)c1,-8.6
CNC(=O)C1=NN=C(C=C1NC2=CC=CC(=C2OC)C3=NN(C=N3)C)NC(=O)C4CC4,CNC(=O)c1nnc(NC(=O)C2CC2)cc1Nc1cccc(-c2ncn(C)n2)c1OC,-8.8
CC1CCCC2N1CCC(C2)NC(=O)C3=CC(=C(C=C3OC)N)Cl,COc1cc(N)c(Cl)cc1C(=O)NC1CCN2C(C)CCCC2C1,-8.1
C1=CC(=C(C=C1Cl)Cl)CN2C=C(C=N2)C3=CC=NC=C3,Clc1ccc(Cn2cc(-c3ccncc3)cn2)c(Cl)c1,-7.9
C1[C@@H]2[C@H]1C3C=CC2[C@@H]4[C@H]3C(=O)N(C4=O)NC(=O)C5=CC=C(C=C5)C(F)(F)F,O=C(NN1C(=O)[C@@H]2C3C=CC([C@H]4C[C@@H]34)[C@@H]2C1=O)c1ccc(C(F)(F)F)cc1,-8.8
C1C(C(=O)N(C2=CC=CC=C21)C[C@H](CO)O)NC(=O)C3=CC4=C(N3)C=CC(=C4)Cl,O=C(NC1Cc2ccccc2N(C[C@@H](O)CO)C1=O)c1cc2cc(Cl)ccc2[nH]1,-7.9
C=CCCCCCCCCC(=O)N[C@H]1CCC(=O)NC1=O,C=CCCCCCCCCC(=O)N[C@H]1CCC(=O)NC1=O,-6.9
CCOC1=CC(=C(C(=C1)O[C@@H]2CCOC2)F)[C@H](C(=O)O)NC3=CC=C(C=C3)C(=N)N,CCOc1cc(O[C@@H]2CCOC2)c(F)c([C@@H](Nc2ccc(C(=N)N)cc2)C(=O)O)c1,-7.6
CCC1=C(C=C2CC(CC2=C1)NCC(C3=C4C=CC(=O)NC4=C(C=C3)O)O)CC,CCc1cc2c(cc1CC)CC(NCC(O)c1ccc(O)c3[nH]c(=O)ccc13)C2,-9
C1=CC=C2C(=C1)C(=CN2)C3=C(C(=O)NC3=O)C4=CN(C5=CC=CC=C54)CCCO,O=C1NC(=O)C(c2cn(CCCO)c3ccccc23)=C1c1c[nH]c2ccccc12,-9.1
CCC1=CC2C[C@]3([C@@H]1N(C2)CCC4=C3NC5=CC=CC=C45)C(=O)OC,CCC1=CC2CN3CCc4c([nH]c5ccccc45)[C@@](C(=O)OC)(C2)[C@@H]13,-7.5
CCC(C)C(=O)OC1CC(C=C2C1C(C(C=C2)C)CCC(CC(CC(=O)O)O)O)C,CCC(C)C(=O)OC1CC(C)C=C2C=CC(C)C(CCC(O)CC(O)CC(=O)O)C21,-8.1
CCN1C(=NN=C1SCC(=O)NC2=CC(=C(C=C2)Cl)Cl)C3CC3,CCn1c(SCC(=O)Nc2ccc(Cl)c(Cl)c2)nnc1C1CC1,-7
CC1=CC2=C(C=C1)OC(=CC2=O)C3=C(C=CC(=C3)Br)O,Cc1ccc2oc(-c3cc(Br)ccc3O)cc(=O)c2c1,-8.4
C1CN(CC2=CC=CC=C21)C(=O)C3=C4N=C(C=C(N4N=C3)C(F)F)C5=CC=CC=C5,O=C(c1cnn2c(C(F)F)cc(-c3ccccc3)nc12)N1CCc2ccccc2C1,-9.1
COC1=C(C2=C(C=C1)C3N(C(=O)C4=CC=CC=C4N3C2=O)C5=CC=C(C=C5)F)OC,COc1ccc2c(c1OC)C(=O)N1c3ccccc3C(=O)N(c3ccc(F)cc3)C21,-8.7
CC(C)CC(CC(=O)O)C(=O)NC(CC1=CNC2=CC=CC=C21)C(=O)NC(C)C3=CC=CC=C3,CC(C)CC(CC(=O)O)C(=O)NC(Cc1c[nH]c2ccccc12)C(=O)NC(C)c1ccccc1,-7.8
C1=CC(=CC=C1C=CC2=CC=C(C=C2)C(=N)N)C(=N)N,N=C(N)c1ccc(C=Cc2ccc(C(=N)N)cc2)cc1,-7.3
CC12CCC3C(C1CCC2=O)CCC4=C3C=CC(=C4)OS(=O)(=O)O,CC12CCC3c4ccc(OS(=O)(=O)O)cc4CCC3C1CCC2=O,-7.4
CC12CCC(=O)C=C1CCC3C2CCC4(C3CCC4=O)C,CC12CCC3C(CCC4=CC(=O)CCC43C)C1CCC2=O,-7.4
C1CC(C(CNC1)NC(=O)C2=CC=C(C=C2)O)OC(=O)C3=CC=C(C=C3)C(=O)C4=CC=CC=C4O,O=C(NC1CNCCCC1OC(=O)c1ccc(C(=O)c2ccccc2O)cc1)c1ccc(O)cc1,-8.7
CCCN1CCOC2C1CCC3=C2C=C(C=C3)C(=O)N,CCCN1CCOC2c3cc(C(N)=O)ccc3CCC21,-7.3
CC(C)CC1=C2C(=C(C=C1O)O)C(=O)C[C@H](O2)C3=CC=C(C=C3)O,CC(C)Cc1c(O)cc(O)c2c1O[C@H](c1ccc(O)cc1)CC2=O,-7.5
CCC(C1=CC(=CC=C1)NC(=O)CNC(=O)OC(C)(C)C)C2=C(C3=CC=CC=C3OC2=O)O,CCC(c1cccc(NC(=O)CNC(=O)OC(C)(C)C)c1)c1c(O)c2ccccc2oc1=O,-8.2
CC(=CCC1=C(C(=C(C=C1O)OC)C(=O)C=CC2=CC=C(C=C2)O)O)C,COc1cc(O)c(CC=C(C)C)c(O)c1C(=O)C=Cc1ccc(O)cc1,-7.3
CC(=CC(=O)C1=CC=C(C=C1)Cl)NC2=CC(=CC=C2)O,CC(=CC(=O)c1ccc(Cl)cc1)Nc1cccc(O)c1,-8.4
CCOC1=C(C=C(C=C1)CNC2=CC=C(C=C2)C(=N)N)OCC,CCOc1ccc(CNc2ccc(C(=N)N)cc2)cc1OCC,-7.4
C1=CN=CC=C1C2=CN3C(=C(C=N3)C4=CC=NC=C4)N=C2,c1cc(-c2cnc3c(-c4ccncc4)cnn3c2)ccn1,-8.2
COC1=CC(=CC(=C1)C2=C(N=C3C=C(N=CC3=C2)NC(=O)C(F)(F)F)N)OC,COc1cc(OC)cc(-c2cc3cnc(NC(=O)C(F)(F)F)cc3nc2N)c1,-8.7
CC(C)(C)NC(=O)NC1=C(C=C2C=NC(=CC2=N1)N)C3=CC(=CC(=C3)OC)OC,COc1cc(OC)cc(-c2cc3cnc(N)cc3nc2NC(=O)NC(C)(C)C)c1,-7.2
CCNC(=O)NC1=C(C=C2C=NC(=CC2=N1)N)C3=CC(=CC(=C3)OC)OC,CCNC(=O)Nc1nc2cc(N)ncc2cc1-c1cc(OC)cc(OC)c1,-8
CC1=CN=C(N=C1)C2=CC=C(C=C2)[C@@H]3[C@H]([C@]3(C(=O)NO)F)C4=CC=CC=C4,Cc1cnc(-c2ccc([C@@H]3[C@@H](c4ccccc4)[C@@]3(F)C(=O)NO)cc2)nc1,-8.4
CCN1C2=C(C=C(C=C2)NC(=O)COC3=CC=C(C=C3)S(=O)(=O)N4CCOCC4)C5=CC=CC=C51,CCn1c2ccccc2c2cc(NC(=O)COc3ccc(S(=O)(=O)N4CCOCC4)cc3)ccc21,-8.8
CC(C)(C)C(C)(C1CC23CCC1(C4C25CCN(C3CC6=C5C(=C(C=C6)O)O4)CC7CC7)OC)O,COC12CCC3(CC1C(C)(O)C(C)(C)C)C1Cc4ccc(O)c5c4C3(CCN1CC1CC1)C2O5,-7.2
C[C@H](CN1CCCC2(C1)CC2)NC(=O)C3=CC=C(C=C3)C4=NOC(=N4)C(F)(F)F,C[C@H](CN1CCCC2(CC2)C1)NC(=O)c1ccc(-c2noc(C(F)(F)F)n2)cc1,-8
C1C[C@@H]2CN3C(=NN=C3C4=NC=C(C=N4)F)[C@H](C1)N2C(=O)C5=C(C(=CC=C5)C(F)(F)F)Cl,O=C(c1cccc(C(F)(F)F)c1Cl)N1[C@@H]2CCC[C@H]1c1nnc(-c3ncc(F)cn3)n1C2,-8.2
C[C@@H]1C2=NC=NC(=C2CCN1C(=O)C3=C(C(=CC=C3)C(F)(F)F)Cl)C4=CC=NN4,C[C@@H]1c2ncnc(-c3ccn[nH]3)c2CCN1C(=O)c1cccc(C(F)(F)F)c1Cl,-8.2
C[C@@H](C(=O)N[C@H](C(=O)N1CC2=CC=CC=C2[C@H]1C(=O)NC3=C(C=CC=C3F)F)C(C)(C)C)NC,CN[C@@H](C)C(=O)N[C@H](C(=O)N1Cc2ccccc2[C@H]1C(=O)Nc1c(F)cccc1F)C(C)(C)C,-7.1
CN1C2=C(C3CCC(C2)N3)C4=C1C=C(C=C4)N5C=CC(=CC5=O)OCC6=NC=C(C=C6)F,Cn1c2c(c3ccc(-n4ccc(OCc5ccc(F)cn5)cc4=O)cc31)C1CCC(C2)N1,-8
CC(C1=CC(=C(C=C1)NS(=O)(=O)C)F)C(=O)NCC2=CC(=NN2C3=CC(=CC=C3)Cl)C(C)(C)C,CC(C(=O)NCc1cc(C(C)(C)C)nn1-c1cccc(Cl)c1)c1ccc(NS(C)(=O)=O)c(F)c1,-8
CN1CCC=C(C1)C(=O)NC2=CC3=C(C=C2)N=CN=C3NC4=CC(=CC=C4)Br,CN1CCC=C(C(=O)Nc2ccc3ncnc(Nc4cccc(Br)c4)c3c2)C1,-8.2
COC[C@@H]1CCCN1C/C=C\C(=O)NC2=CC3=C(C=C2)N=CN=C3NC4=CC(=CC=C4)Br,COC[C@@H]1CCCN1C/C=C\C(=O)Nc1ccc2ncnc(Nc3cccc(Br)c3)c2c1,-8.8
C1=CC(=CC(=C1)O)C2=CC=C(S2)C3=CC(=CC=C3)O,Oc1cccc(-c2ccc(-c3cccc(O)c3)s2)c1,-8.9
C1CNC(=O)C(N(C1)C(=O)C[C@@H](CC2=CC(=C(C=C2F)F)F)N)CC(F)(F)F,N[C@@H](CC(=O)N1CCCNC(=O)C1CC(F)(F)F)Cc1cc(F)c(F)cc1F,-8.1
C1C[C@H](N(C1)C(=O)[C@H](CC2=CC=C(C=C2)C3=CC=CC=C3)N)CN,NC[C@@H]1CCCN1C(=O)[C@@H](N)Cc1ccc(-c2ccccc2)cc1,-7.5
COC1=C(C=C(C=C1)/C=C/C(=O)N2CCCC2)OC,COc1ccc(/C=C/C(=O)N2CCCC2)cc1OC,-6.8
C1=CC(=CC=C1/C=C\2/C(=O)N=C(S2)N)Br,NC1=NC(=O)/C(=C/c2ccc(Br)cc2)S1,-7.4
CC1(CCC2(CCC3(C(=CCC4C3(CCC5C4(CC(C(C5(C)CO)O)O)C)C)C2C1)C)C(=O)O)C(=O)OC,COC(=O)C1(C)CCC2(C(=O)O)CCC3(C)C(=CCC4C5(C)CC(O)C(O)C(C)(CO)C5CCC43C)C2C1,-6.6
C1=CC(=CC(=C1)O)C2=CC(=CS2)C3=CC(=CC=C3)O,Oc1cccc(-c2csc(-c3cccc(O)c3)c2)c1,-8.9
CC1=C(C=CC=C1C2=NC3=C(S2)CN(CC3)C[C@H](C)O)C4=CC=CC=C4,Cc1c(-c2ccccc2)cccc1-c1nc2c(s1)CN(C[C@H](C)O)CC2,-8.8
C1=CC(=CC(=C1)Br)NC2=NC=NC3=C2C=C(C=C3)NC(=O)/C=C/CN4C=CC=N4,O=C(/C=C/Cn1cccn1)Nc1ccc2ncnc(Nc3cccc(Br)c3)c2c1,-8.7
CN(CCO)C/C=C/C(=O)NC1=CC2=C(C=C1)N=CN=C2NC3=CC(=CC=C3)Br,CN(C/C=C/C(=O)Nc1ccc2ncnc(Nc3cccc(Br)c3)c2c1)CCO,-7.8
CN(CCOC)C/C=C/C(=O)NC1=CC2=C(C=C1)N=CN=C2NC3=CC(=CC=C3)Br,COCCN(C)C/C=C/C(=O)Nc1ccc2ncnc(Nc3cccc(Br)c3)c2c1,-7.7
C1CSCCN1C/C=C/C(=O)NC2=CC3=C(C=C2)N=CN=C3NC4=CC(=CC=C4)Br,O=C(/C=C/CN1CCSCC1)Nc1ccc2ncnc(Nc3cccc(Br)c3)c2c1,-8.5
C1CCN(CC1)CC#CC(=O)NC2=CC3=C(C=C2)N=CN=C3NC4=CC(=CC=C4)Br,O=C(C#CCN1CCCCC1)Nc1ccc2ncnc(Nc3cccc(Br)c3)c2c1,-9
COC1=C(C=C(C=C1)OC(F)(F)F)CNC2CCCNC2C3=CC=CC=C3,COc1ccc(OC(F)(F)F)cc1CNC1CCCNC1c1ccccc1,-8.1
CC(C1=CC(=C(C=C1)NS(=O)(=O)C)F)C(=O)NCC2=CC(=NN2C3=CC(=CC=C3)Cl)C(F)(F)F,CC(C(=O)NCc1cc(C(F)(F)F)nn1-c1cccc(Cl)c1)c1ccc(NS(C)(=O)=O)c(F)c1,-8.4
CC(C)OC(=O)CCC/C=C\CC1C(CC(C1/C=C/C(COC2=CC=CC(=C2)C(F)(F)F)O)O)O,CC(C)OC(=O)CCC/C=C\CC1C(O)CC(O)C1/C=C/C(O)COc1cccc(C(F)(F)F)c1,-7.3
CC(C)[C@@]12[C@@H](O1)[C@H]3[C@@]4(O3)[C@]5(CCC6=C(C5C[C@H]7[C@]4([C@@H]2O)O7)COC6=O)C,CC(C)[C@]12O[C@H]1[C@@H]1O[C@]13[C@]1(O[C@H]1CC1C4=C(CC[C@@]13C)C(=O)OC4)[C@@H]2O,-8.1
CCC(C)C(=O)O[C@@H]1[C@@H](C2=C(C=CC3=C2OC(=O)C=C3)OC1(C)C)OC(=O)C,CCC(C)C(=O)O[C@@H]1[C@H](OC(C)=O)c2c(ccc3ccc(=O)oc23)OC1(C)C,-7.9
C1=CC=C(C=C1)CC[C@@H](C(=O)CO)NC(=O)[C@H](CC2=CC=CC=C2)NC(=O)OCC3=CN=CC=C3,O=C(N[C@@H](Cc1ccccc1)C(=O)N[C@@H](CCc1ccccc1)C(=O)CO)OCc1cccnc1,-7.5
COC(=O)C1=NC=C(C=C1)CCCCCCCCCC2=CN=C(C=C2)C(=O)OC,COC(=O)c1ccc(CCCCCCCCCc2ccc(C(=O)OC)nc2)cn1,-6.8
CC1CC2C(CCC3(C2CCC3(C(=O)C)O)C)C4(C1=CC(=O)CC4)C,CC(=O)C1(O)CCC2C3CC(C)C4=CC(=O)CCC4(C)C3CCC21C,-7.7
CC(=O)OCC(=O)C1(CCC2C1(CC(C3(C2CCC4=CC(=O)CCC43C)F)O)C)O,CC(=O)OCC(=O)C1(O)CCC2C3CCC4=CC(=O)CCC4(C)C3(F)C(O)CC21C,-8.3
CC[C@@H](C(=O)N[C@H]1[C@H](CC[C@H]2CC[C@H](N2C1=O)C(=O)NC(C3=CC=CC=C3)C4=CC=CC=C4)CNCC)N,CCNC[C@H]1CC[C@H]2CC[C@@H](C(=O)NC(c3ccccc3)c3ccccc3)N2C(=O)[C@H]1NC(=O)[C@@H](N)CC,-7.2
COC1=CC(=CC(=C1OC)OC)[C@H]2[C@@H]3C(COC3=O)[C@H](C4=CC5=C(C=C24)OCO5)O,COc1cc([C@@H]2c3cc4c(cc3[C@H](O)C3COC(=O)[C@@H]32)OCO4)cc(OC)c1OC,-7.6
COC1=C(C=C2C(=C1)C(=NC=N2)NC3=C(C=CC4=C3OCO4)Br)OCCCN5CCOCC5,COc1cc2c(Nc3c(Br)ccc4c3OCO4)ncnc2cc1OCCCN1CCOCC1,-7.2
CC(=CCC(C1=CC(=C2C(=O)C=CC(=O)C2=C1O)O)O)C,CC(C)=CCC(O)c1cc(O)c2c(c1O)C(=O)C=CC2=O,-7.5
CC12CCC3C(=CCC4=C3C=CC(=C4)O)C1CCC2=O,CC12CCC3C(=CCc4cc(O)ccc43)C1CCC2=O,-8.3
