SMILES,Docked_SMILES,Score
CC(=O)NC1=CC=CC(=C1)NC2=NC(=NC=N2)N3CCN(CC3)C(=O)C4=CC=CC=C4,CC(=O)Nc1cccc(Nc2ncnc(N3CCN(C(=O)c4ccccc4)CC3)n2)c1,-8.9
CCC1=NN(C(=C1)NC(=O)N[C@@H](CCN2CC(C2)OC3=CC=C(C=C3)Cl)CO)C,CCc1cc(NC(=O)N[C@H](CO)CCN2CC(Oc3ccc(Cl)cc3)C2)n(C)n1,-6.0
C1=CC=C(C=C1)C(C(=O)NC2=CC=NC=C2)NS(=O)(=O)C3=CC=CC4=NSN=C43,O=C(Nc1ccncc1)C(NS(=O)(=O)c1cccc2nsnc12)c1ccccc1,-8.8
C1CN(CCN1C(=O)C2=CC=CC=C2)C(=O)C(=O)C3=CNC4=C(C=CC(=C34)F)C#N,N#Cc1ccc(F)c2c(C(=O)C(=O)N3CCN(C(=O)c4ccccc4)CC3)c[nH]c12,-8.3
CC1=C(C=C(C=C1)C2C(C(C(C(O2)CO)O)O)O)CC3=CC=C(S3)C4=CC=C(C=C4)F,Cc1ccc(C2OC(CO)C(O)C(O)C2O)cc1Cc1ccc(-c2ccc(F)cc2)s1,-9.0
CS(=O)(=O)N1CCC(CC1)C2=NOC(=N2)[C@H](CCCC3CCCCC3)CC(=O)NO,CS(=O)(=O)N1CCC(c2noc([C@H](CCCC3CCCCC3)CC(=O)NO)n2)CC1,-8.1
COC1=CC=CC(=C1)C2=NN=C(O2)NC(=O)C3=CC=C(C=C3)S(=O)(=O)N4CCOCC4,COc1cccc(-c2nnc(NC(=O)c3ccc(S(=O)(=O)N4CCOCC4)cc3)o2)c1,-9.4
CC1([C@@H]([C@H](C2=C(O1)C=CC(=C2)S(=O)(=O)C3=CC=CC=C3)N4CCCC4=O)O)C,CC1(C)Oc2ccc(S(=O)(=O)c3ccccc3)cc2[C@H](N2CCCC2=O)[C@H]1O,-7.9
CS(=O)(=O)N1CCC(CC1)NC(=O)C2=C(C=NN2)NC(=O)C3=C(C=CC=C3Cl)Cl,CS(=O)(=O)N1CCC(NC(=O)c2[nH]ncc2NC(=O)c2c(Cl)cccc2Cl)CC1,-7.8
C1CC(CCC1CN)C(=O)N[C@@H](CC2=CC=CC=C2)C(=O)NC3=CC=C(C=C3)CC(=O)O,NCC1CCC(C(=O)N[C@@H](Cc2ccccc2)C(=O)Nc2ccc(CC(=O)O)cc2)CC1,-8.1
CN1C2=C(C(C3C(=N2)C4=CC=CC=C4C3=O)C5=CC(=CC=C5)Br)C(=O)N(C1=O)C,Cn1c2c(c(=O)n(C)c1=O)C(c1cccc(Br)c1)C1C(=O)c3ccccc3C1=N2,-8.9
CC1=C2C(=CC=C1)C=C(C(=O)N2)C(C3=NN=NN3CCOC)N4CCN(CC4)C5=CC=CC=C5F,COCCn1nnnc1C(c1cc2cccc(C)c2[nH]c1=O)N1CCN(c2ccccc2F)CC1,-8.4
CC(=O)OCC(=O)C1(CCC2C1(CC(C3(C2CCC4=CC(=O)CCC43C)F)O)C)O,CC(=O)OCC(=O)C1(O)CCC2C3CCC4=CC(=O)CCC4(C)C3(F)C(O)CC21C,-8.3
COC1=CC=CC(=C1OC)CNC(=O)[C@H](C2=CC=C(C=C2)[N+](=O)[O-])OC(=O)C=C,C=CC(=O)O[C@H](C(=O)NCc1cccc(OC)c1OC)c1ccc([N+](=O)[O-])cc1,-7.7
CC(=O)OCC(=O)C1(CCC2C1(CC(C3(C2CCC4=CC(=O)C=CC43C)F)O)C)O,CC(=O)OCC(=O)C1(O)CCC2C3CCC4=CC(=O)C=CC4(C)C3(F)C(O)CC21C,-7.9
CC(C)(C)C(=O)OC1=C2C3=C(C[C@@H]4[C@H]5[C@]3(CCN4C)[C@@H](O2)[C@H](C=C5)OS(=O)(=O)O)C=C1,CN1CC[C@]23c4c5ccc(OC(=O)C(C)(C)C)c4O[C@H]2[C@@H](OS(=O)(=O)O)C=C[C@H]3[C@H]1C5,-8.2
CCN1C2=C(C=CC(=C2C(=NC13CCN(CC3)C(=O)C4=CN=C(CC4)C#N)N)F)F,CCN1c2c(F)ccc(F)c2C(N)=NC12CCN(C(=O)C1=CN=C(C#N)CC1)CC2,-8.0
CC1=C(C(=NO1)C2=C(C=CC=C2Cl)F)C(=O)N[C@H]3[C@@H]4N(C3=O)C(C(S4)(C)C)C(=O)O,Cc1onc(-c2c(F)cccc2Cl)c1C(=O)N[C@@H]1C(=O)N2C(C(=O)O)C(C)(C)S[C@H]12,-7.8
CCN(C1=CC=CC=C1)S(=O)(=O)C2=CC3=C(C=C2)NC=C(C3=O)C(=O)NCC4CCCO4,CCN(c1ccccc1)S(=O)(=O)c1ccc2[nH]cc(C(=O)NCC3CCCO3)c(=O)c2c1,-8.1
CN1C=C(C=C(C1=O)C(=O)NC2=CC=CC(=C2C#N)C3=CC4=C(C=C3)OCCO4)CNCCO,Cn1cc(CNCCO)cc(C(=O)Nc2cccc(-c3ccc4c(c3)OCCO4)c2C#N)c1=O,-7.2
CN1CCC2=CC3=C(C(=C2C1[C@@H]4C5=C(C(=C(C=C5)OC)OC)C(=O)O4)OC)OCO3,COc1ccc2c(c1OC)C(=O)O[C@@H]2C1c2c(cc3c(c2OC)OCO3)CCN1C,-7.4
COC1=CC(=C(C(=C1F)COC2=CN=C(N=C2)N[C@@H]3COCC[C@@H]3NC(=O)C=C)F)OC,C=CC(=O)N[C@H]1CCOC[C@H]1Nc1ncc(OCc2c(F)c(OC)cc(OC)c2F)cn1,-7.2
C1CNC[C@@H]1CNC2=NC=C3C(=N2)N(C(=O)N3)CC4=CC=CC=C4OC(F)(F)F,O=c1[nH]c2cnc(NC[C@@H]3CCNC3)nc2n1Cc1ccccc1OC(F)(F)F,-8.2
C1CC(N(C1)C(=O)[C@H](CCN)N)P(=O)(OC2=CC=CC=C2)OC3=CC=CC=C3,NCC[C@H](N)C(=O)N1CCCC1P(=O)(Oc1ccccc1)Oc1ccccc1,-7.1
CCOC(=O)C1CCN(CC1)C2=C(C=CC(=N2)N(C)S(=O)(=O)C3=CC=C(C=C3)F)[N+](=O)[O-],CCOC(=O)C1CCN(c2nc(N(C)S(=O)(=O)c3ccc(F)cc3)ccc2[N+](=O)[O-])CC1,-8.0
CC(C)(C=C)C12C=C(C(=O)N3C1(NC(=O)C3=CC4=CN=CN4)N(C5=CC=CC=C25)OC)OC,C=CC(C)(C)C12C=C(OC)C(=O)N3C(=Cc4cnc[nH]4)C(=O)NC31N(OC)c1ccccc12,-6.7
COC1=CC=C(C=C1)/C=C\2/C(=O)N(C(=S)S2)NS(=O)(=O)C3=CC=CC=C3,COc1ccc(/C=C2\SC(=S)N(NS(=O)(=O)c3ccccc3)C2=O)cc1,-8.1
COC1=CC=C2C(=CC1=O)[C@H](CCC3=CC(=C(C(=C32)OC)OC)OC)NC(=O)CS,COc1cc2c(c(OC)c1OC)-c1ccc(OC)c(=O)cc1[C@@H](NC(=O)CS)CC2,-6.6
C1CN(C(=O)C(=C1O)C(=O)NCC(=O)O)CC2=CC=C(C=C2)OC3=CC=CC=C3F,O=C(O)CNC(=O)C1=C(O)CCN(Cc2ccc(Oc3ccccc3F)cc2)C1=O,-8.8
CCC(C)C1C(=O)NC(C(=O)N1C(C2=COC(=N2)C)C(=O)N3CCOCC3)C4CC5=CC=CC=C5C4,CCC(C)C1C(=O)NC(C2Cc3ccccc3C2)C(=O)N1C(C(=O)N1CCOCC1)c1coc(C)n1,-8.6
CC(C)COC1=NC=C(C=C1)C2=CN(C3=C2C=CC(=C3)C(=O)NS(=O)(=O)C)C,CC(C)COc1ccc(-c2cn(C)c3cc(C(=O)NS(C)(=O)=O)ccc23)cn1,-7.5
C1CN(C(=O)C(=C1O)C(=O)NCC(=O)O)CC2=CC=C(C=C2)OC3=NC=C(C=C3)C(F)(F)F,O=C(O)CNC(=O)C1=C(O)CCN(Cc2ccc(Oc3ccc(C(F)(F)F)cn3)cc2)C1=O,-8.0
CCN1C=NC2=C1C(=O)N(C(=O)N2CC3=CC=CC=C3)CC4=CC(=CC=C4)[N+](=O)[O-],CCn1cnc2c1c(=O)n(Cc1cccc([N+](=O)[O-])c1)c(=O)n2Cc1ccccc1,-8.2
CCNC1=NC(=CN=C1)C2=NC=C3C=NN(C3=C2)C4=NC(=CC=C4)N5CCNCC5,CCNc1cncc(-c2cc3c(cn2)cnn3-c2cccc(N3CCNCC3)n2)n1,-8.8
C1=CC=C2C(=C1)NC(=N2)[C@H](CCCN=C(CF)N)NC(=O)C3=CC=CC4=C3C(=O)N=C4,NC(CF)=NCCC[C@H](NC(=O)c1cccc2c1C(=O)N=C2)c1nc2ccccc2[nH]1,-8.7
C1=CC=C2C(=C1)NC(=N2)C(CCCN=C(CF)N)NC(=O)C3=CC=CC4=C3C(=O)N=C4,NC(CF)=NCCCC(NC(=O)c1cccc2c1C(=O)N=C2)c1nc2ccccc2[nH]1,-8.3
CC1=C(NC(=C1)C2=NC=C(C=C2)C(F)(F)F)C(=O)NC(CN)C3=NC=C(S3)CO,Cc1cc(-c2ccc(C(F)(F)F)cn2)[nH]c1C(=O)NC(CN)c1ncc(CO)s1,-7.5
C1C(C(=O)N(C1=O)C2=CC(=C(C=C2)Cl)Cl)NCCC3=CC=C(C=C3)S(=O)(=O)N,NS(=O)(=O)c1ccc(CCNC2CC(=O)N(c3ccc(Cl)c(Cl)c3)C2=O)cc1,-9.4
CC1=C(C(=O)N(N1C)C2=CC=CC=C2)NC(=O)C(C)OC(=O)CC3C(=O)NC4=CC=CC=C4S3,Cc1c(NC(=O)C(C)OC(=O)CC2Sc3ccccc3NC2=O)c(=O)n(-c2ccccc2)n1C,-8.5
CCOC(=O)/C=C/[C@H](C[C@@H]1CCNC1=O)NC(=O)C2=C(OC(=C2)C3=CC=CC=C3)C,CCOC(=O)/C=C/[C@H](C[C@@H]1CCNC1=O)NC(=O)c1cc(-c2ccccc2)oc1C,-8.6
C1CNCC1CNC2=NC=C3C(=N2)N(C(=O)N3)CC4=CC=CC=C4OC(F)(F)F,O=c1[nH]c2cnc(NCC3CCNC3)nc2n1Cc1ccccc1OC(F)(F)F,-7.9
COC1=CC(=CC(=C1OC)OC)[C@H]2[C@@H]3C(COC3=O)[C@H](C4=CC5=C(C=C24)OCO5)O,COc1cc([C@@H]2c3cc4c(cc3[C@H](O)C3COC(=O)[C@@H]32)OCO4)cc(OC)c1OC,-7.6
CN1CCN(CC1)C2=NC(=NC(=C2)NC3=CC=NN3)OC4=CC=CC(=C4)NC(=O)C=C,C=CC(=O)Nc1cccc(Oc2nc(Nc3ccn[nH]3)cc(N3CCN(C)CC3)n2)c1,-8.3
C=CC(=O)NC1=CC(=CC=C1)N2C(=O)C=NC3=CN=C(N=C32)NC4=CC=C(C=C4)N5CCOCC5,C=CC(=O)Nc1cccc(-n2c(=O)cnc3cnc(Nc4ccc(N5CCOCC5)cc4)nc32)c1,-9.2
CC#CCOC1=CC=C(C=C1)S(=O)(=O)CC2(CCN(CC2)C(=O)OC(C)(C)C)C(=O)NO,CC#CCOc1ccc(S(=O)(=O)CC2(C(=O)NO)CCN(C(=O)OC(C)(C)C)CC2)cc1,-7.6
C1C(C(CN1CC(=O)NC2=C(C=C(C=C2)N3C=CC=CC3=O)F)O)NC(=O)C4=CC=C(S4)Cl,O=C(CN1CC(O)C(NC(=O)c2ccc(Cl)s2)C1)Nc1ccc(-n2ccccc2=O)cc1F,-8.6
C1C(=O)NC(=O)[C@@]12C3=C(C=CC(=C3)F)C(=O)N(C2=O)CC4=C(C=C(C=C4)Br)F,O=C1C[C@]2(C(=O)N1)C(=O)N(Cc1ccc(Br)cc1F)C(=O)c1ccc(F)cc12,-8.5
C1CS(=O)(=O)CCC1NC2=CC(=C(C=C2Cl)S(=O)(=O)NC3=NC=CS3)F,O=S1(=O)CCC(Nc2cc(F)c(S(=O)(=O)Nc3nccs3)cc2Cl)CC1,-7.4
CNC(=O)/C=C/C1(CC1)NC(=O)[C@H](CC2=CC=CC=C2)NC(=O)OCC3=CC=CC=C3,CNC(=O)/C=C/C1(NC(=O)[C@H](Cc2ccccc2)NC(=O)OCc2ccccc2)CC1,-8.4
C1C(CN1C(=O)C(CC2=CC=CC=C2)NC(=O)C3=CC4=C(N3)C=CC(=C4)Cl)C(=O)O,O=C(NC(Cc1ccccc1)C(=O)N1CC(C(=O)O)C1)c1cc2cc(Cl)ccc2[nH]1,-9.1
CC(C)[C@@H](C1=NC=C(C=C1)C(=O)N[C@H]2CC(=O)OC2O)NC(=O)C3=CC4=CC=CC=C4C=C3,CC(C)[C@H](NC(=O)c1ccc2ccccc2c1)c1ccc(C(=O)N[C@H]2CC(=O)OC2O)cn1,-8.6
CCN(CC)CC(=O)OCC(=O)C1(CCC2C1(CC(C3C2CCC4=CC(=O)C=CC34C)O)C)O,CCN(CC)CC(=O)OCC(=O)C1(O)CCC2C3CCC4=CC(=O)C=CC4(C)C3C(O)CC21C,-7.3
CC1=C(C=CC(=C1)NC(=O)CN(C)S(=O)(=O)C2=C(N=CC(=C2)Br)N)Br,Cc1cc(NC(=O)CN(C)S(=O)(=O)c2cc(Br)cnc2N)ccc1Br,-8.2
CN(C)C(=O)C(CN1CCC2(CC1)C3=C(CO2)C=CC(=C3)F)CN4C=C(C=N4)Cl,CN(C)C(=O)C(CN1CCC2(CC1)OCc1ccc(F)cc12)Cn1cc(Cl)cn1,-9.0
C1CN(CCN1CC(COC2=CC=CC=C2C(=O)C3=CC=CC=C3)O)C4=CC=CC5=C4OCC(=O)N5,O=C1COc2c(cccc2N2CCN(CC(O)COc3ccccc3C(=O)c3ccccc3)CC2)N1,-9.0
CC1NC2C3CCCCC3N4C(=NN=C4N2N1)CCCC(=O)NCCC5=CC=CC=C5,CC1NC2C3CCCCC3n3c(CCCC(=O)NCCc4ccccc4)nnc3N2N1,-9.2
COC1=C(C(=NC=C1)CNC(=O)C2=CN(N=C2OC)CC3=CC=C(C=C3)CN4C=CC=CC4=O)F,COc1ccnc(CNC(=O)c2cn(Cc3ccc(Cn4ccccc4=O)cc3)nc2OC)c1F,-7.6
CN1CCC(CC1)N2C=C(C=N2)C3=CN=C(C(=N3)C4=NC5=CC=CC=C5N4CCNC(=O)C=C)N,C=CC(=O)NCCn1c(-c2nc(-c3cnn(C4CCN(C)CC4)c3)cnc2N)nc2ccccc21,-7.7
CC(CO)NC(=O)C1=CC(=NN(C1=O)C2=CC(=CC=C2)F)C3=CC=C(C=C3)Cl,CC(CO)NC(=O)c1cc(-c2ccc(Cl)cc2)nn(-c2cccc(F)c2)c1=O,-8.5
C[C@H]1C[C@H]2[C@@H]3CC[C@@](C3(C[C@@H]([C@@H]2C4(C1=CC(=O)C=C4)C)O)C)(C(=O)COC(=O)C)O,CC(=O)OCC(=O)[C@@]1(O)CC[C@H]2[C@@H]3C[C@H](C)C4=CC(=O)C=CC4(C)[C@H]3[C@@H](O)CC21C,-7.9
CCOC(=O)N1CCN(CC1)C(C2=CC=C(C=C2)OC)C3=C(N4C(=NC(=N4)C)S3)O,CCOC(=O)N1CCN(C(c2ccc(OC)cc2)c2sc3nc(C)nn3c2O)CC1,-7.2
C1CN(CCN1CC=CC2=CC=CC=C2)C(=S)NC3=CC=C(C=C3)S(=O)(=O)N,NS(=O)(=O)c1ccc(NC(=S)N2CCN(CC=Cc3ccccc3)CC2)cc1,-9.2
CC1=C2C(=CC(=C1N3C[C@@]4(CCC[C@@]4(C3)F)N)F)C(=O)C(=CN2[C@@H]5C[C@@H]5F)C(=O)O,Cc1c(N2C[C@]3(N)CCC[C@]3(F)C2)c(F)cc2c(=O)c(C(=O)O)cn([C@@H]3C[C@@H]3F)c12,-7.6
C1=CC(=CC=C1N2C=C(N=N2)COCC(=O)OCC3=CN(N=N3)C4=CC=C(C=C4)F)F,O=C(COCc1cn(-c2ccc(F)cc2)nn1)OCc1cn(-c2ccc(F)cc2)nn1,-7.3
CC(=O)C1=CC=C(C=C1)N2CCN(CC2)S(=O)(=O)C3=CC4=C(C=C3)N(CC4)C(=O)C,CC(=O)c1ccc(N2CCN(S(=O)(=O)c3ccc4c(c3)CCN4C(C)=O)CC2)cc1,-7.7
CS(=O)(=O)C1=CC=C(C=C1)C2=NN=C3N2C(=CN=C3)OCCC4=CC=C(C=C4)F,CS(=O)(=O)c1ccc(-c2nnc3cncc(OCCc4ccc(F)cc4)n23)cc1,-8.5
CN(C)CCOC1=CC2=C(C=C1)NC(=C2)C(=O)NCC#CC3=CC=C(C=C3)C(=O)NO,CN(C)CCOc1ccc2[nH]c(C(=O)NCC#Cc3ccc(C(=O)NO)cc3)cc2c1,-7.1
CC1C(C2(C(C(=CC1(C2O)OC)CC=C)O)OC)C3=CC(=C(C(=C3)OC)OC)OC,C=CCC1=CC2(OC)C(C)C(c3cc(OC)c(OC)c(OC)c3)C(OC)(C1O)C2O,-6.8
C1=CC=C2C=C(C=CC2=C1)CC(C(=O)NO)NS(=O)(=O)C3=CC=C(C=C3)Br,O=C(NO)C(Cc1ccc2ccccc2c1)NS(=O)(=O)c1ccc(Br)cc1,-9.0
C1CN(CCN1CC2=CC3=C(C=C2)OCO3)C4CC(=O)N(C4=O)C5=CC=C(C=C5)F,O=C1CC(N2CCN(Cc3ccc4c(c3)OCO4)CC2)C(=O)N1c1ccc(F)cc1,-9.5
CCNC1=C(C(=NC=N1)N2CCN(CC2)C(=O)C=C)C(=O)C3=CC=C(C=C3)OCC,C=CC(=O)N1CCN(c2ncnc(NCC)c2C(=O)c2ccc(OCC)cc2)CC1,-6.9
C1CN(CCC1COC2=NOC3=C2C(=CC=C3)OC4CCOC4)CC5(CCOCC5)O,OC1(CN2CCC(COc3noc4cccc(OC5CCOC5)c34)CC2)CCOCC1,-9.4
C1CN(CCN1C2=CC=CC=C2)C(=O)CN3C=NC4=C(C3=O)C=NN4C5=CC=C(C=C5)F,O=C(Cn1cnc2c(cnn2-c2ccc(F)cc2)c1=O)N1CCN(c2ccccc2)CC1,-8.6
CN(CC(=O)NCC1=CC=C(C=C1)Cl)S(=O)(=O)C2=CC=CC3=NSN=C32,CN(CC(=O)NCc1ccc(Cl)cc1)S(=O)(=O)c1cccc2nsnc12,-7.3
CCN1CCN(CC1)S(=O)(=O)C2=CC(=C(C=C2)Cl)C(=O)N(C)CC3=CC=CS3,CCN1CCN(S(=O)(=O)c2ccc(Cl)c(C(=O)N(C)Cc3cccs3)c2)CC1,-6.4
CC1=C(C(=NO1)C)S(=O)(=O)N(CC(=O)N2CCN(CC2)C3=CC=CC=C3)C4=CC=C(C=C4)OC,COc1ccc(N(CC(=O)N2CCN(c3ccccc3)CC2)S(=O)(=O)c2c(C)noc2C)cc1,-7.6
CCN1CCN(CC1)C(=O)CS(=O)CC2=C(OC(=N2)C3=CC=C(C=C3)OC)C,CCN1CCN(C(=O)CS(=O)Cc2nc(-c3ccc(OC)cc3)oc2C)CC1,-6.8
CN(CC(=O)NC1=CC=CC=C1Cl)C(=O)CC2=CC(=C(C=C2)OC)S(=O)(=O)N3CCOCC3,COc1ccc(CC(=O)N(C)CC(=O)Nc2ccccc2Cl)cc1S(=O)(=O)N1CCOCC1,-7.8
CN(CC(=O)N1CCN(CC1)C2=CC(=CC=C2)Cl)S(=O)(=O)C3=CC=CS3,CN(CC(=O)N1CCN(c2cccc(Cl)c2)CC1)S(=O)(=O)c1cccs1,-7.4
CC(=O)C1=CC(=CC=C1)NC(=O)C2=CC(=C(C=C2)Cl)S(=O)(=O)N3CCOCC3,CC(=O)c1cccc(NC(=O)c2ccc(Cl)c(S(=O)(=O)N3CCOCC3)c2)c1,-8.7
C[C@@H]1CN(CCN1C(=O)C(=O)C2=CNC3=C2C(=CC=C3)OC)C(=O)C4=CC=CC=C4,COc1cccc2[nH]cc(C(=O)C(=O)N3CCN(C(=O)c4ccccc4)C[C@H]3C)c12,-8.5
COC1=C2C(=C(C=C1)F)C(=CN2)C(=O)C(=O)N3CCN(CC3)C(=O)C4=CC=CC=C4,COc1ccc(F)c2c(C(=O)C(=O)N3CCN(C(=O)c4ccccc4)CC3)c[nH]c12,-8.0
CC1=CC=CN2C1=NC3=C(C2=O)C=C(N3C)C(=O)N4CCN(CC4)C5=CC=CC=C5,Cc1cccn2c(=O)c3cc(C(=O)N4CCN(c5ccccc5)CC4)n(C)c3nc12,-7.7
CC1CN(CC(O1)C)S(=O)(=O)C2=CC=CC(=C2)C(=O)OCC(=O)NC3=CC4=C(C=C3)OCO4,CC1CN(S(=O)(=O)c2cccc(C(=O)OCC(=O)Nc3ccc4c(c3)OCO4)c2)CC(C)O1,-8.7
CC1=CN=C(C=N1)C2=NN(C(=C2)NC(=O)N[C@@H]3CN(C[C@H]3C4=CC(=C(C=C4)F)F)CCOC)C,COCCN1C[C@@H](NC(=O)Nc2cc(-c3cnc(C)cn3)nn2C)[C@H](c2ccc(F)c(F)c2)C1,-7.5
CCN1C=C(C(=O)C2=C1C=CC(=C2)S(=O)(=O)N3CC(CC(C3)C)C)C(=O)OCC,CCOC(=O)c1cn(CC)c2ccc(S(=O)(=O)N3CC(C)CC(C)C3)cc2c1=O,-7.7
CCN1C=C(C(=O)C2=C1C=CC(=C2)S(=O)(=O)N3CCC(CC3)C)C(=O)OCC,CCOC(=O)c1cn(CC)c2ccc(S(=O)(=O)N3CCC(C)CC3)cc2c1=O,-7.7
CC1COCCN1C2=NC(=CC(=N2)C3(CC3)S(=O)(=O)C)C4=CN=C(C=C4C(F)(F)F)N,CC1COCCN1c1nc(-c2cnc(N)cc2C(F)(F)F)cc(C2(S(C)(=O)=O)CC2)n1,-8.3
CC1=C2COC(=O)C2=C(C(=C1OC)CC=C(C)CCC(=O)OCCN3CCOCC3)O,COc1c(C)c2c(c(O)c1CC=C(C)CCC(=O)OCCN1CCOCC1)C(=O)OC2,-8.1
CC1=CC=C(C=C1)CN2C3=CC=CC=C3C(=O)N(C2=O)CC4=CC=C(C=C4)C(=O)NCC5COC5,Cc1ccc(Cn2c(=O)n(Cc3ccc(C(=O)NCC4COC4)cc3)c(=O)c3ccccc32)cc1,-8.5
CCN(CC)C(=O)C1CCC(CC1)CNS(=O)(=O)C2=CC=CC3=NSN=C32,CCN(CC)C(=O)C1CCC(CNS(=O)(=O)c2cccc3nsnc23)CC1,-7.3
CC(=CCC1C(O1)(C)C2C(C(CCC23CO3)OC(=O)NC(=O)CCl)OC)C,COC1C(OC(=O)NC(=O)CCl)CCC2(CO2)C1C1(C)OC1CC=C(C)C,-6.9
CC(C1CC1)(C2=CC=C(C=C2)C3=CN=C(N=C3)N)C4=NOC(=N4)C5=CN(N=C5)CC(=O)N(C)C,CN(C)C(=O)Cn1cc(-c2nc(C(C)(c3ccc(-c4cnc(N)nc4)cc3)C3CC3)no2)cn1,-8.8
CC1=C(N(NC1=O)C2=CC=CC=C2)NC(=O)N[C@@H]3CN(C[C@H]3C4=CC(=CC=C4)F)CCOC,COCCN1C[C@@H](NC(=O)Nc2c(C)c(=O)[nH]n2-c2ccccc2)[C@H](c2cccc(F)c2)C1,-8.8
CCCC1=CC(=O)NC(=N1)SCC(=O)N2CCN(CC2)S(=O)(=O)C3=CC=C(C=C3)Cl,CCCc1cc(=O)[nH]c(SCC(=O)N2CCN(S(=O)(=O)c3ccc(Cl)cc3)CC2)n1,-7.7
C1CN=CC2=C(C(=CC=C2)OCCOCCOCCOC3=CC=CC(=C3O)C=N1)O,Oc1c2cccc1OCCOCCOCCOc1cccc(c1O)C=NCCN=C2,-7.6
C1CN(CCC1N2C(=O)OC(=N2)C3=CC=CC=C3)C(=O)CC4=CC5=C(C=C4)OCO5,O=C(Cc1ccc2c(c1)OCO2)N1CCC(n2nc(-c3ccccc3)oc2=O)CC1,-8.3
CN(C)[C@@H]1N2C(=NN1C(=O)C3=CC=C(C=C3)Br)C4=CC=CC=C4S2(=O)=O,CN(C)[C@H]1N(C(=O)c2ccc(Br)cc2)N=C2c3ccccc3S(=O)(=O)N21,-7.8
CC1=C(C2=C(C=C1)C(=CC(=O)O2)CN3CCN(CC3)S(=O)(=O)C4=CC5=C(C=C4)OCCO5)C,Cc1ccc2c(CN3CCN(S(=O)(=O)c4ccc5c(c4)OCCO5)CC3)cc(=O)oc2c1C,-9.5
C1C(=O)NC2=CC=CC=C2N1C(=O)COC(=O)C3=CC=CC=C3NC(=O)C4=CC=CO4,O=C1CN(C(=O)COC(=O)c2ccccc2NC(=O)c2ccco2)c2ccccc2N1,-8.5
CC1=C2C(=CC=C1)COP(=O)(O2)OC[C@@H]3C=C[C@@H](O3)N4C=C(C(=O)NC4=O)C,Cc1cccc2c1OP(=O)(OC[C@@H]1C=C[C@H](n3cc(C)c(=O)[nH]c3=O)O1)OC2,-9.2
CCC1=CC2=C(C=C1)C(=CC(=O)O2)CN3CCN(CC3)S(=O)(=O)C4=CC5=C(C=C4)OCCO5,CCc1ccc2c(CN3CCN(S(=O)(=O)c4ccc5c(c4)OCCO5)CC3)cc(=O)oc2c1,-8.5
C1C[C@@H](N(C1)C2=NN3C(=NC=C3NC(=O)N4CC[C@@H](C4)O)C=C2)C5=C(C=CC(=C5)F)F,O=C(Nc1cnc2ccc(N3CCC[C@@H]3c3cc(F)ccc3F)nn12)N1CC[C@H](O)C1,-9.9
C1=CC=C(C=C1)[C@@H](C(=O)NC2=CC=NC=C2)NS(=O)(=O)C3=CC=CC4=NSN=C43,O=C(Nc1ccncc1)[C@@H](NS(=O)(=O)c1cccc2nsnc12)c1ccccc1,-8.8
C[C@@H](C(=O)NCC1=CC(=CS1)N2C(=CC(=N2)C(F)(F)F)C(=O)NCC3=CC=CC=C3OC)N,COc1ccccc1CNC(=O)c1cc(C(F)(F)F)nn1-c1csc(CNC(=O)[C@H](C)N)c1,-8.3
C1CCC(CC1)N(CC(=O)NC2CCCC2)C(=O)CN3N=C(N=N3)C4=CC5=C(C=C4)OC(O5)(F)F,O=C(CN(C(=O)Cn1nnc(-c2ccc3c(c2)OC(F)(F)O3)n1)C1CCCCC1)NC1CCCC1,-8.9
CCCCN1C2=CC=CC=C2/C(=C/3\C(=O)N4C(=NC(=N4)C5=CC=CC=C5OC(=O)C)S3)/C1=O,CCCCN1C(=O)/C(=c2\sc3nc(-c4ccccc4OC(C)=O)nn3c2=O)c2ccccc21,-9.3
CCOC(=O)N1CCN(CC1)C(=O)CSC2=NN=C(O2)C3=CC(=C(C=C3)C)C,CCOC(=O)N1CCN(C(=O)CSc2nnc(-c3ccc(C)c(C)c3)o2)CC1,-7.6
COC1=C(C=C(C=C1)NS(=O)(=O)C2=C(C(=C(C(=C2F)F)F)F)F)NC(=O)N,COc1ccc(NS(=O)(=O)c2c(F)c(F)c(F)c(F)c2F)cc1NC(N)=O,-8.4
C1C[C@@H](CN(C1)C2=C(C=NN2)NC(=O)C3=C(SC(=N3)C4=C(C=CC=C4F)F)N)N,Nc1sc(-c2c(F)cccc2F)nc1C(=O)Nc1cn[nH]c1N1CCC[C@H](N)C1,-8.6
C1CCC(CC1)COC2=NC3=NC=NN3C(=C2)NC4=CC=C(C=C4)S(=O)(=O)N,NS(=O)(=O)c1ccc(Nc2cc(OCC3CCCCC3)nc3ncnn23)cc1,-8.9
CC(C(=O)N1CC2=CC=CC=C2CC1C(=O)O)NC(CCC3=CC=CC=C3)C(=O)O,CC(NC(CCc1ccccc1)C(=O)O)C(=O)N1Cc2ccccc2CC1C(=O)O,-6.8
C1COCCN1C2=CC=C(C=C2)NC3CC(=O)N(C3=O)C4=CC=C(C=C4)OC(F)F,O=C1CC(Nc2ccc(N3CCOCC3)cc2)C(=O)N1c1ccc(OC(F)F)cc1,-8.3
